yes_no_binary__has_document,yes_no_binary__avtodayanacaq,yes_no_binary__balkon,yes_no_binary__duzelme,yes_no_binary__esyali,yes_no_binary__hovuz,yes_no_binary__internet,yes_no_binary__isiq,yes_no_binary__kabel_tv,yes_no_binary__kombi,yes_no_binary__kondisioner,yes_no_binary__lift,yes_no_binary__merkezi_qizdirici_sistem,yes_no_binary__metbex_mebeli,yes_no_binary__pvc_pencere,yes_no_binary__qaz,yes_no_binary__su,yes_no_binary__telefon,yes_no_binary__temirsiz,cat_ohe__cities_Bakı,cat_ohe__cities_Lənkəran,cat_ohe__cities_Qəbələ,cat_ohe__cities_Siyazən,cat_ohe__cities_Sumqayıt,cat_ohe__cities_Xırdalan,cat_freq__raion_freq,num__price,num__rooms,num__area_m2,num__land_area_sot,num__floor,num__log_area_m2_v3,cat_bin__area_q5_v3,num__log_land_area_sot_v3,num__log_floor_v3,cat_bin__rooms_q4_v3,num__area_per_room_v3,num__rooms_per_area_v3,num__area_x_rooms_v3,num__area_x_floor_v3,num__floor_over_log_area_v3,num__land_to_area_ratio_v3,num__land_x_area_v3,num__area_bin_x_rooms_bin_v3,num__amenity_count_v3,num__comfort_score_v3,num__utility_score_v3,num__comfort_x_rooms_v3,num__utility_per_area_v3,num__log_raion_freq_v3,num__raionfreq_x_logarea_v3
0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.13722826086956522,54000.0,1.0,30.0,0.0,5.0,3.4339872044851463,0.0,0.0,1.791759469228055,0.0,29.999970000030004,0.033333332222222255,30.0,150.0,1.4560329570932944,0.0,0.0,0.0,9.0,3.0,5.0,3.0,0.16666666111111128,0.1285939517605991,0.4712400919198366
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.16893115942028986,125000.0,1.0,41.0,0.0,2.0,3.7376696182833684,0.0,0.0,1.0986122886681098,0.0,40.999959000041,0.024390243307555043,41.0,82.0,0.5350926296760085,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.15608979232162795,0.6314088621466016
1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1671195652173913,88000.0,3.0,82.4,0.0,3.0,4.423648309364701,3.0,0.0,1.3862943611198906,2.0,27.466657511114164,0.03640776654844943,247.20000000000002,247.20000000000002,0.6781731078114875,0.0,0.0,32.0,10.0,2.0,4.0,6.0,0.04854368873126591,0.1545388032553791,0.7392781821356769
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1671195652173913,90000.0,3.0,69.0,0.0,1.0,4.248495242049359,2.0,0.0,0.6931471805599453,2.0,22.99999233333589,0.0434782602394455,207.0,69.0,0.23537740014985328,0.0,0.0,22.0,15.0,6.0,5.0,18.0,0.07246376706574251,0.1545388032553791,0.7100066776794446
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1671195652173913,87500.0,2.0,44.0,0.0,5.0,3.8066624897703196,0.0,0.0,1.791759469228055,0.0,21.9999890000055,0.04545454442148763,88.0,220.0,1.31348621002002,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.1545388032553791,0.636167780219768
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.06634963768115942,257000.0,3.0,85.0,0.0,2.0,4.454347296253507,3.0,0.0,1.0986122886681098,2.0,28.333323888892036,0.03529411723183391,255.0,170.0,0.4489994645641368,0.0,0.0,32.0,1.0,0.0,0.0,0.0,0.0,0.06424126228662334,0.2955443292124723
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1671195652173913,63000.0,2.0,42.0,0.0,5.0,3.7612001156935624,0.0,0.0,1.791759469228055,0.0,20.99998950000525,0.0476190464852608,84.0,210.0,1.329362574933195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1545388032553791,0.62857012803031
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.16893115942028986,205000.0,4.0,110.0,0.0,4.0,4.709530201312334,4.0,0.0,1.6094379124341003,3.0,27.49999312500172,0.03636363603305785,440.0,440.0,0.8493414373994126,0.0,0.0,43.0,1.0,0.0,0.0,0.0,0.0,0.15608979232162795,0.7955863972325636
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.06634963768115942,247000.0,3.0,70.0,0.0,9.0,4.2626798770413155,2.0,0.0,2.302585092994046,2.0,23.333325555558147,0.04285714224489797,210.0,630.0,2.111347356184639,0.0,0.0,22.0,1.0,0.0,0.0,0.0,0.0,0.06424126228662334,0.2828272653924605
1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.019927536231884056,80000.0,2.0,35.0,0.0,7.0,3.58351893845611,0.0,0.0,2.0794415416798357,0.0,17.499991250004374,0.057142855510204135,70.0,245.0,1.9533866478264423,0.0,0.0,0.0,9.0,3.0,4.0,6.0,0.11428571102040827,0.01973158186259507,0.07141070348372683
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.06634963768115942,225000.0,4.0,100.0,0.0,7.0,4.61512051684126,3.0,0.0,2.0794415416798357,3.0,24.99999375000156,0.0399999996,400.0,700.0,1.5167531287000713,0.0,0.0,33.0,1.0,0.0,0.0,0.0,0.0,0.06424126228662334,0.3062115741473028
1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.13722826086956522,108000.0,2.0,56.0,0.0,2.0,4.04305126783455,1.0,0.0,1.0986122886681098,0.0,27.999986000007,0.03571428507653063,112.0,112.0,0.494675771548013,0.0,0.0,10.0,8.0,4.0,3.0,8.0,0.05357142761479594,0.1285939517605991,0.5548208940914261
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1671195652173913,115000.0,3.0,75.0,0.0,2.0,4.330733340286331,2.0,0.0,1.0986122886681098,2.0,24.999991666669445,0.03999999946666667,225.0,150.0,0.4618154434907609,0.0,0.0,22.0,15.0,6.0,5.0,18.0,0.06666666577777779,0.1545388032553791,0.7237502729011124
1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1671195652173913,96500.0,2.0,54.0,0.0,3.0,4.007333185232471,0.0,0.0,1.3862943611198906,0.0,26.99998650000675,0.037037036351165994,108.0,162.0,0.7486273570732823,0.0,0.0,0.0,14.0,5.0,6.0,10.0,0.11111110905349798,0.1545388032553791,0.6697037795972743
0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1671195652173913,57000.0,2.0,57.0,0.0,5.0,4.060443010546419,1.0,0.0,1.791759469228055,0.0,28.499985750007124,0.035087718682671604,114.0,285.0,1.2313924258069362,0.0,0.0,10.0,10.0,3.0,5.0,6.0,0.08771929670667901,0.1545388032553791,0.678579470512513
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1671195652173913,80500.0,2.0,55.0,0.0,1.0,4.02535169073515,1.0,0.0,0.6931471805599453,0.0,27.499986250006874,0.03636363570247935,110.0,55.0,0.24842543668325623,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.1545388032553791,0.6727150244027492
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.13722826086956522,145000.0,3.0,67.0,0.0,12.0,4.219507705176107,2.0,0.0,2.5649493574615367,2.0,22.33332588889137,0.044776118734684796,201.0,804.0,2.84393298804657,0.0,0.0,22.0,1.0,0.0,0.0,0.0,0.0,0.1285939517605991,0.5790357041070473
1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.05253623188405797,180000.0,2.0,87.0,0.0,9.0,4.477336814478207,3.0,0.0,2.302585092994046,0.0,43.49997825001087,0.02298850548289074,174.0,783.0,2.0101230626148023,0.0,0.0,30.0,12.0,6.0,4.0,12.0,0.04597701096578148,0.051202710574815916,0.23522240510845652
1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.16893115942028986,250000.0,2.0,123.0,0.0,9.0,4.820281565605037,4.0,0.0,2.302585092994046,0.0,61.49996925001537,0.016260162469429573,246.0,1107.0,1.8671104603325943,0.0,0.0,40.0,17.0,7.0,6.0,14.0,0.04878048740828872,0.15608979232162795,0.8142957536099089
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1671195652173913,72500.0,2.0,42.0,0.0,2.0,3.7612001156935624,0.0,0.0,1.0986122886681098,0.0,20.99998950000525,0.0476190464852608,84.0,84.0,0.531745029973278,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.1545388032553791,0.62857012803031
1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.13722826086956522,108000.0,2.0,54.0,0.0,3.0,4.007333185232471,0.0,0.0,1.3862943611198906,0.0,26.99998650000675,0.037037036351165994,108.0,162.0,0.7486273570732823,0.0,0.0,0.0,9.0,4.0,3.0,8.0,0.05555555452674899,0.1285939517605991,0.5499193637343472
1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.13722826086956522,98500.0,2.0,46.0,0.0,6.0,3.8501476017100584,0.0,0.0,1.9459101490553132,0.0,22.99998850000575,0.04347825992438566,92.0,276.0,1.5583814082747551,0.0,0.0,0.0,11.0,6.0,3.0,12.0,0.06521738988657848,0.1285939517605991,0.5283490594737987
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1671195652173913,96000.0,2.0,54.0,0.0,2.0,4.007333185232471,0.0,0.0,1.0986122886681098,0.0,26.99998650000675,0.037037036351165994,108.0,108.0,0.4990849047155215,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1545388032553791,0.6697037795972743
1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.14402173913043478,185000.0,2.0,65.0,0.0,8.0,4.189654742026425,1.0,0.0,2.1972245773362196,0.0,32.49998375000812,0.030769230295857996,130.0,520.0,1.9094647609711752,0.0,0.0,10.0,16.0,7.0,6.0,14.0,0.09230769088757398,0.13454989551345048,0.6034013623027189
1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.06634963768115942,165000.0,2.0,50.0,0.0,16.0,3.9318256327243257,0.0,0.0,2.833213344056216,0.0,24.99998750000625,0.03999999920000002,100.0,800.0,4.069355415326069,0.0,0.0,0.0,17.0,7.0,6.0,14.0,0.11999999760000006,0.06424126228662334,0.2608752061567544
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.05593297101449275,125000.0,2.0,40.0,0.0,2.0,3.713572066704308,0.0,0.0,1.0986122886681098,0.0,19.999990000005,0.04999999875000003,80.0,80.0,0.5385648711026828,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.054424708851389614,0.207711118767202
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.07608695652173914,128000.0,1.0,30.0,0.0,4.0,3.4339872044851463,0.0,0.0,1.6094379124341003,0.0,29.999970000030004,0.033333332222222255,30.0,120.0,1.1648263656746354,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.07333127308554963,0.2612816351238698
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.015172101449275362,175000.0,2.0,45.0,0.0,1.0,3.828641396489095,0.0,0.0,0.6931471805599453,0.0,22.499988750005624,0.04444444345679015,90.0,45.0,0.2611891883444143,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.015058156198508256,0.05808853568042784
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.14402173913043478,151000.0,2.0,65.0,0.0,8.0,4.189654742026425,1.0,0.0,2.1972245773362196,0.0,32.49998375000812,0.030769230295857996,130.0,520.0,1.9094647609711752,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.13454989551345048,0.6034013623027189
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.06634963768115942,239000.0,3.0,90.0,0.0,8.0,4.51085950651685,3.0,0.0,2.1972245773362196,2.0,29.999990000003333,0.03333333296296297,270.0,720.0,1.773497537430471,0.0,0.0,32.0,1.0,0.0,0.0,0.0,0.0,0.06424126228662334,0.2992938938880066
1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.14402173913043478,182000.0,3.0,75.0,0.0,9.0,4.330733340286331,2.0,0.0,2.302585092994046,2.0,24.999991666669445,0.03999999946666667,225.0,675.0,2.078169495708424,0.0,0.0,22.0,16.0,7.0,6.0,21.0,0.07999999893333334,0.13454989551345048,0.6237197473781945
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1671195652173913,74000.0,2.0,57.0,0.0,3.0,4.060443010546419,1.0,0.0,1.3862943611198906,0.0,28.499985750007124,0.035087718682671604,114.0,171.0,0.7388354554841617,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.1545388032553791,0.678579470512513
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1671195652173913,52000.0,1.0,40.0,0.0,3.0,3.713572066704308,0.0,0.0,1.3862943611198906,0.0,39.999960000040005,0.024999999375000016,40.0,120.0,0.8078473066540242,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1545388032553791,0.6206105491910732
1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.16893115942028986,259000.0,3.0,123.0,0.0,10.0,4.820281565605037,4.0,0.0,2.3978952727983707,2.0,40.99998633333789,0.02439024370414436,369.0,1230.0,2.074567178147327,0.0,0.0,42.0,14.0,7.0,5.0,21.0,0.04065040617357393,0.15608979232162795,0.8142957536099089
1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.14402173913043478,265000.0,3.0,100.0,0.0,8.0,4.61512051684126,3.0,0.0,2.1972245773362196,2.0,33.333322222225924,0.029999999700000005,300.0,800.0,1.7334321470857958,0.0,0.0,32.0,15.0,7.0,6.0,21.0,0.05999999940000001,0.13454989551345048,0.6646776831320292
1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.16893115942028986,228000.0,3.0,85.0,0.0,5.0,4.454347296253507,3.0,0.0,1.791759469228055,2.0,28.333323888892036,0.03529411723183391,255.0,425.0,1.122498661410342,0.0,0.0,32.0,13.0,7.0,5.0,21.0,0.05882352871972319,0.15608979232162795,0.7524780532167383
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.14402173913043478,227000.0,2.0,75.0,0.0,9.0,4.330733340286331,2.0,0.0,2.302585092994046,0.0,37.49998125000937,0.026666666311111118,150.0,675.0,2.078169495708424,0.0,0.0,20.0,1.0,0.0,0.0,0.0,0.0,0.13454989551345048,0.6237197473781945
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.07608695652173914,185000.0,3.0,60.0,0.0,1.0,4.110873864173311,1.0,0.0,0.6931471805599453,2.0,19.999993333335553,0.049999999166666684,180.0,60.0,0.24325722213417408,0.0,0.0,12.0,1.0,0.0,0.0,0.0,0.0,0.07333127308554963,0.3127838809697085
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.16893115942028986,275000.0,3.0,85.0,0.0,7.0,4.454347296253507,3.0,0.0,2.0794415416798357,2.0,28.333323888892036,0.03529411723183391,255.0,595.0,1.571498125974479,0.0,0.0,32.0,7.0,2.0,3.0,6.0,0.03529411723183391,0.15608979232162795,0.7524780532167383
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.058197463768115944,137000.0,2.0,59.0,0.0,2.0,4.0943445622221,1.0,0.0,1.0986122886681098,0.0,29.499985250007374,0.03389830451019823,118.0,118.0,0.48847855404626656,0.0,0.0,10.0,16.0,7.0,6.0,14.0,0.10169491353059469,0.056566954743494935,0.2382804693141032
1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.16893115942028986,160000.0,2.0,55.0,0.0,9.0,4.02535169073515,1.0,0.0,2.302585092994046,0.0,27.499986250006874,0.03636363570247935,110.0,495.0,2.235828930149306,0.0,0.0,10.0,15.0,7.0,5.0,14.0,0.09090908925619838,0.15608979232162795,0.6800073281903128
1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1671195652173913,10000.0,2.0,50.0,0.0,1.0,3.9318256327243257,0.0,0.0,0.6931471805599453,0.0,24.99998750000625,0.03999999920000002,100.0,50.0,0.25433471345787934,0.0,0.0,0.0,8.0,3.0,4.0,6.0,0.07999999840000004,0.1545388032553791,0.6570849902514837
1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1671195652173913,10000.0,2.0,50.0,0.0,1.0,3.9318256327243257,0.0,0.0,0.6931471805599453,0.0,24.99998750000625,0.03999999920000002,100.0,50.0,0.25433471345787934,0.0,0.0,0.0,9.0,3.0,5.0,6.0,0.09999999800000005,0.1545388032553791,0.6570849902514837
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1671195652173913,57000.0,2.0,35.0,0.0,6.0,3.58351893845611,0.0,0.0,1.9459101490553132,0.0,17.499991250004374,0.057142855510204135,70.0,210.0,1.674331412422665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1545388032553791,0.5988761269430727
1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.16893115942028986,160000.0,2.0,60.0,0.0,2.0,4.110873864173311,1.0,0.0,1.0986122886681098,0.0,29.9999850000075,0.03333333277777779,120.0,120.0,0.48651444426834817,0.0,0.0,10.0,9.0,3.0,5.0,6.0,0.08333333194444448,0.15608979232162795,0.6944546881053646
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1671195652173913,95000.0,3.0,83.0,0.0,5.0,4.430816798843313,3.0,0.0,1.791759469228055,2.0,27.666657444447516,0.03614457787777617,249.0,415.0,1.1284598525593343,0.0,0.0,32.0,1.0,0.0,0.0,0.0,0.0,0.1545388032553791,0.7404761769806081
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1671195652173913,46500.0,2.0,44.0,0.0,6.0,3.8066624897703196,0.0,0.0,1.9459101490553132,0.0,21.9999890000055,0.04545454442148763,88.0,264.0,1.5761834520240239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1545388032553791,0.636167780219768
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1671195652173913,110000.0,3.0,70.0,0.0,9.0,4.2626798770413155,2.0,0.0,2.302585092994046,2.0,23.333325555558147,0.04285714224489797,210.0,630.0,2.111347356184639,0.0,0.0,22.0,1.0,0.0,0.0,0.0,0.0,0.1545388032553791,0.7123772077120676
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1671195652173913,102000.0,2.0,60.0,0.0,7.0,4.110873864173311,1.0,0.0,2.0794415416798357,0.0,29.9999850000075,0.03333333277777779,120.0,420.0,1.7028005549392187,0.0,0.0,10.0,2.0,0.0,0.0,0.0,0.0,0.1545388032553791,0.6870074528441811
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1671195652173913,88000.0,2.0,57.0,0.0,4.0,4.060443010546419,1.0,0.0,1.6094379124341003,0.0,28.499985750007124,0.035087718682671604,114.0,228.0,0.9851139406455489,0.0,0.0,10.0,2.0,0.0,0.0,0.0,0.0,0.1545388032553791,0.678579470512513
1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0004528985507246377,183000.0,3.0,78.3,0.0,2.0,4.373238128640803,2.0,0.0,1.0986122886681098,2.0,26.0999913000029,0.03831417575588537,234.89999999999998,156.6,0.4573269243160727,0.0,0.0,22.0,7.0,1.0,5.0,3.0,0.06385695959314228,0.00045279602313124436,0.001980633210435146
1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0006793478260869565,110000.0,2.0,50.2,0.0,5.0,3.9357395320454622,0.0,0.0,1.791759469228055,0.0,25.099987450006275,0.03984063665656102,100.4,251.0,1.2704089508160301,0.0,0.0,0.0,7.0,3.0,3.0,6.0,0.05976095498484153,0.0006791171738087229,0.00267373609513958
1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.14402173913043478,209000.0,3.0,80.0,0.0,2.0,4.394449154672439,2.0,0.0,1.0986122886681098,2.0,26.66665777778074,0.03749999953125001,240.0,160.0,0.455119509746511,0.0,0.0,22.0,14.0,6.0,6.0,18.0,0.07499999906250002,0.13454989551345048,0.6328962097761937
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.06634963768115942,138000.0,2.0,55.0,0.0,5.0,4.02535169073515,1.0,0.0,1.791759469228055,0.0,27.499986250006874,0.03636363570247935,110.0,275.0,1.242127183416281,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.06424126228662334,0.26708062621951967
