num__city_te_v6,num__district_te_v6,num__neighborhood_te_v6,num__metro_te_v6,num__metro_present_v6,num__location_te_mean_v6,num__district_to_city_ratio_v6,num__metro_to_district_ratio_v6,num__locmean_x_logarea_v6,num__locmean_x_rooms_v6
172473.9076282108,85357.23951888466,89676.5660899668,112129.10257300708,0.0,114909.20395251733,0.49489943546932336,1.3136449023387842,374385.2795845011,229818.40790503466
172473.9076282108,183278.28487048857,162540.980908225,177764.02121097277,1.0,174014.2986544743,1.0626435464343122,0.9699131642115578,784954.0533553977,522042.89596342284
172473.9076282108,181737.53796171295,179695.09240447727,169247.9522790813,1.0,175788.6225683706,1.0537103290569454,0.9312767971678249,837135.996429095,527365.8677051119
172473.9076282108,242888.8225016114,179695.09240447727,234381.74457191047,1.0,207359.89177655248,1.4082641591433094,0.9649754243812126,1041751.321101014,829439.5671062099
80565.57068869798,156607.4634621034,179695.09240447727,112129.10257300708,0.0,132249.30728207144,1.9438509790402192,0.7159882427916637,536990.7754030926,264498.6145641429
172473.9076282108,85357.23951888466,89676.5660899668,112129.10257300708,0.0,114909.20395251733,0.49489943546932336,1.3136449023387842,451802.95353645505,229818.40790503466
172473.9076282108,183278.28487048857,179695.09240447727,112129.10257300708,0.0,161894.09686904596,1.0626435464343122,0.6117969875789158,730281.5259106957,323788.1937380919
106785.45264913858,105097.3430360746,179695.09240447727,112129.10257300708,0.0,125926.7476656744,0.9841915769220483,1.0669071104247796,527589.5955054578,251853.4953313488
106785.45264913858,105097.3430360746,179695.09240447727,112129.10257300708,0.0,125926.7476656744,0.9841915769220483,1.0669071104247796,509128.29680398636,251853.4953313488
172473.9076282108,85357.23951888466,89676.5660899668,112129.10257300708,0.0,114909.20395251733,0.49489943546932336,1.3136449023387842,464583.80272608413,229818.40790503466
172473.9076282108,168220.50045151776,144355.91905255488,147892.43411632522,1.0,158235.69031215218,0.975338836835325,0.8791582103161655,674508.0929233525,474707.07093645656
172473.9076282108,242888.8225016114,179695.09240447727,231614.70370336372,1.0,206668.13155941578,1.4082641591433094,0.9535832127510665,1058960.0618010203,620004.3946782474
172473.9076282108,85357.23951888466,89676.5660899668,112129.10257300708,0.0,114909.20395251733,0.49489943546932336,1.3136449023387842,564509.2622133747,459636.8158100693
172473.9076282108,85357.23951888466,89676.5660899668,112129.10257300708,0.0,114909.20395251733,0.49489943546932336,1.3136449023387842,456223.0832453911,229818.40790503466
172473.9076282108,85357.23951888466,89676.5660899668,112129.10257300708,0.0,114909.20395251733,0.49489943546932336,1.3136449023387842,526854.9631222159,344727.61185755196
