price,rooms,area_m2,floor,has_document,address,avtodayanacaq,balkon,duzelme,esyali,hovuz,internet,isiq,kabel_tv,kombi,kondisioner,lift,merkezi_qizdirici_sistem,metbex_mebeli,pvc_pencere,qaz,su,telefon,temirli,rooms_group,rooms_group_code
250000,2.0,93.0,2.0,Yes,"Bakı, Yasamal, metro İnşaatçılar",Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,1-2,1
238000,3.0,70.0,14.0,Yes,"Bakı, Nərimanov, metro Nəriman Nərimanov",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,3-4,2
262000,3.0,130.0,17.0,Yes,"Bakı, Nizami, metro Neftçilər",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,3-4,2
115700,3.0,83.0,1.0,Yes,"Bakı, Abşeron, Masazır",No,No,No,Yes,No,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,3-4,2
89000,2.0,56.0,8.0,Yes,"Bakı, Abşeron, Masazır",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,1-2,1
105000,3.0,83.0,5.0,Yes,"Bakı, Abşeron, Masazır",Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,3-4,2
130000,3.0,120.0,1.0,Yes,"Bakı, Abşeron, Masazır",No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,No,Yes,Yes,Yes,3-4,2
155555,3.0,70.0,1.0,Yes,"Bakı, Xətai, Əhmədli, metro Əhmədli",Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,3-4,2
205000,2.0,55.0,12.0,No,"Bakı, Nərimanov, metro 28 May",Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,1-2,1
133000,2.0,50.0,2.0,Yes,"Bakı, Xətai, Əhmədli",Yes,Yes,No,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,1-2,1
47500,2.0,53.4,1.0,Yes,Xırdalan,Yes,Yes,No,Yes,No,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,1-2,1
200000,2.0,53.0,12.0,Yes,"Bakı, Xətai, metro Həzi Aslanov",Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,1-2,1
330000,2.0,105.0,16.0,Yes,"Bakı, Yasamal, metro Elmlər akademiyası",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,1-2,1
162000,3.0,65.0,1.0,Yes,"Bakı, Nizami, 8-ci kilometr, metro Qara Qarayev",Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,3-4,2
249000,2.0,50.0,9.0,No,"Bakı, Nərimanov, metro Nəriman Nərimanov",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,1-2,1
98000,2.0,62.0,3.0,Yes,Xırdalan,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,1-2,1
480000,4.0,143.0,6.0,Yes,"Bakı, Nəsimi",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,3-4,2
189000,3.0,80.0,5.0,Yes,"Bakı, Xətai, metro Əhmədli",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,3-4,2
109000,2.0,51.0,6.0,Yes,Xırdalan,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,1-2,1
154000,2.0,52.9,4.0,Yes,"Bakı, Yasamal, Yasamal qəs., metro 20 Yanvar",No,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,1-2,1
198000,3.0,80.0,5.0,Yes,"Bakı, Binəqədi, metro Nəsimi",Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,3-4,2
106000,1.0,40.0,4.0,Yes,"Bakı, Xətai, H.Aslanov qəs., metro Həzi Aslanov",No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,1-2,1
133000,2.0,50.0,2.0,Yes,"Bakı, Xətai, Əhmədli, metro Həzi Aslanov",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,1-2,1
300000,2.0,100.0,11.0,Yes,"Bakı, Səbail, Badamdar qəs.",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,1-2,1
78000,2.0,57.0,4.0,Yes,"Bakı, Abşeron, Masazır",No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,1-2,1
97000,2.0,59.0,4.0,Yes,"Bakı, Abşeron, Masazır",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,1-2,1
176000,3.0,80.0,8.0,No,"Bakı, Suraxanı, Zığ qəs.",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,3-4,2
145000,2.0,112.0,7.0,No,Xırdalan,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,1-2,1
290000,2.0,93.0,18.0,Yes,"Bakı, Yasamal, Yasamal qəs., metro Elmlər akademiyası",Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,1-2,1
64000,2.0,43.0,11.0,Yes,"Bakı, Abşeron",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,1-2,1
220000,3.0,75.0,4.0,Yes,"Bakı, Yasamal, metro Elmlər akademiyası",No,Yes,No,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,3-4,2
200000,2.0,60.0,4.0,Yes,"Bakı, Yasamal, Yasamal qəs., metro İnşaatçılar",Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,1-2,1
162000,2.0,70.0,5.0,Yes,"Bakı, Binəqədi, 6-cı mikrorayon, metro Nəsimi",No,Yes,No,No,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,1-2,1
88000,2.0,56.0,4.0,Yes,"Bakı, Abşeron, Masazır",Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes,1-2,1
152000,3.0,80.0,9.0,Yes,"Bakı, Suraxanı, Yeni Günəşli qəs.",No,No,No,No,No,Yes,Yes,No,No,No,Yes,No,No,No,Yes,Yes,No,Yes,3-4,2
78000,2.0,54.0,3.0,Yes,"Bakı, Abşeron, Masazır",Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,1-2,1
105000,3.0,86.0,5.0,Yes,"Bakı, Abşeron, Masazır",Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,3-4,2
469000,5.0,191.0,12.0,Yes,"Bakı, Yasamal, Yasamal qəs., metro Nizami",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,5-6,3
220000,2.0,70.0,13.0,No,"Bakı, Yasamal, Yasamal qəs., metro Elmlər akademiyası",Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,1-2,1
171000,2.0,68.0,15.0,No,"Bakı, Xətai",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,1-2,1
143000,2.0,62.0,3.0,Yes,"Bakı, Nizami, 8-ci kilometr, metro Xalqlar dostluğu",Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,1-2,1
197000,2.0,53.0,14.0,Yes,"Bakı, Xətai, Ağ şəhər, metro Xətai",Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,1-2,1
126000,2.0,58.0,12.0,Yes,"Bakı, Suraxanı, Qaraçuxur qəs.",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,1-2,1
225000,3.0,75.0,4.0,Yes,"Bakı, Yasamal, Yasamal qəs., metro Elmlər akademiyası",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,3-4,2
230000,2.0,60.0,7.0,Yes,"Bakı, Yasamal, metro Elmlər akademiyası",No,No,No,No,No,No,Yes,No,No,No,Yes,Yes,Yes,No,Yes,Yes,No,Yes,1-2,1
244000,4.0,100.0,5.0,Yes,"Bakı, Nizami, metro Qara Qarayev",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,3-4,2
170000,2.0,51.0,16.0,Yes,"Bakı, Nəsimi, metro Memar Əcəmi",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,1-2,1
150000,3.0,95.0,11.0,No,"Bakı, Yasamal, Yeni Yasamal qəs., metro İnşaatçılar",Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,3-4,2
230000,3.0,71.0,12.0,Yes,"Bakı, Yasamal, Yasamal qəs., metro İnşaatçılar",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,3-4,2
360000,3.0,94.0,2.0,Yes,"Bakı, Nəsimi, metro Memar Əcəmi",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,3-4,2
143000,2.0,45.0,1.0,Yes,"Bakı, Nəsimi, metro Memar Əcəmi",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,1-2,1
280000,3.0,128.0,17.0,Yes,"Bakı, Xətai, Əhmədli, metro Həzi Aslanov",Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,3-4,2
100000,5.0,144.0,5.0,Yes,Gəncə,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,5-6,3
138000,2.0,45.0,6.0,No,"Bakı, Nəsimi, metro Azadlıq",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,1-2,1
380000,3.0,136.0,16.0,Yes,"Bakı, Nərimanov, metro 28 May",Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,3-4,2
217000,2.0,70.0,15.0,Yes,"Bakı, Nəsimi, metro 8 Noyabr",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,1-2,1
185000,3.0,90.0,2.0,Yes,"Bakı, Binəqədi, metro Memar Əcəmi",No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,3-4,2
117000,2.0,70.0,10.0,No,"Bakı, Yasamal, metro İnşaatçılar",No,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,No,Yes,No,Yes,1-2,1
122000,2.0,65.0,9.0,Yes,"Bakı, Xətai, Köhnə Günəşli qəs., metro Həzi Aslanov",No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,1-2,1
206000,1.0,57.0,5.0,Yes,"Bakı, Sabunçu, Nardaran qəs.",Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,1-2,1
339000,3.0,110.0,16.0,Yes,"Bakı, Xətai, metro Həzi Aslanov",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,3-4,2
175000,2.0,62.0,13.0,Yes,"Bakı, Xətai, H.Aslanov qəs., metro Həzi Aslanov",Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,1-2,1
295000,1.0,50.0,1.0,Yes,"Bakı, Sabunçu",Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,1-2,1
80000,2.0,54.0,3.0,No,"Bakı, Abşeron, Masazır",Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,No,Yes,No,Yes,1-2,1
141000,2.0,45.0,1.0,Yes,"Bakı, Nəsimi, metro Memar Əcəmi",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,1-2,1
340000,3.0,110.0,3.0,Yes,"Bakı, Nərimanov, metro Gənclik",Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,3-4,2
167000,3.0,80.0,4.0,Yes,"Bakı, Xətai, metro Əhmədli",No,Yes,No,Yes,No,Yes,Yes,Yes,No,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,3-4,2
234000,3.0,75.0,1.0,Yes,"Bakı, Yasamal, metro Elmlər akademiyası",Yes,Yes,No,No,No,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Yes,Yes,No,Yes,3-4,2
249000,2.0,68.0,12.0,No,"Bakı, Nərimanov, metro Nəriman Nərimanov",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,1-2,1
111000,2.0,64.0,1.0,Yes,"Bakı, Suraxanı, Yeni Günəşli qəs.",No,Yes,No,Yes,No,Yes,Yes,No,No,No,No,No,Yes,No,Yes,Yes,No,No,1-2,1
115000,2.0,65.0,9.0,Yes,"Bakı, Suraxanı, Yeni Günəşli qəs.",No,No,No,No,No,No,Yes,No,No,No,Yes,No,Yes,No,Yes,Yes,No,Yes,1-2,1
177000,2.0,65.5,11.0,Yes,"Bakı, Nizami, metro Neftçilər",Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,1-2,1
390000,4.0,145.0,17.0,Yes,"Bakı, Nəsimi, metro 28 May",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,3-4,2
88000,2.0,55.0,11.0,No,"Bakı, Abşeron, Masazır",Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,1-2,1
86500,2.0,60.0,7.0,No,"Bakı, Abşeron, Masazır",Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,1-2,1
85000,3.0,55.0,6.0,No,"Bakı, Abşeron, Masazır",Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,3-4,2
320000,2.0,90.0,8.0,Yes,"Bakı, Nəsimi, metro 28 May",Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,1-2,1
187000,2.0,67.0,6.0,Yes,"Bakı, Binəqədi, 7-ci mikrorayon, metro Dərnəgül",No,Yes,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,1-2,1
480000,4.0,143.0,6.0,Yes,"Bakı, Nəsimi, metro 28 May",Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,3-4,2
160000,3.0,80.0,7.0,Yes,"Bakı, Suraxanı, Yeni Günəşli qəs.",Yes,No,No,Yes,No,Yes,Yes,No,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,3-4,2
250000,5.0,125.0,3.0,Yes,"Bakı, Binəqədi, 8-ci mikrorayon, metro Azadlıq",No,Yes,Yes,No,No,Yes,Yes,No,No,No,No,Yes,No,No,Yes,Yes,No,Yes,5-6,3
148000,2.0,47.0,4.0,Yes,"Bakı, Binəqədi, 8-ci mikrorayon, metro Azadlıq",No,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,1-2,1
148000,2.0,45.0,4.0,Yes,"Bakı, Binəqədi, 8-ci mikrorayon, metro Azadlıq",No,Yes,Yes,No,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,1-2,1
190000,2.0,60.0,5.0,Yes,"Bakı, Binəqədi, 8-ci mikrorayon",No,Yes,No,No,No,Yes,Yes,No,No,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes,1-2,1
195000,2.0,60.0,4.0,Yes,"Bakı, Binəqədi, 7-ci mikrorayon, metro Dərnəgül",No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes,1-2,1
175000,3.0,60.0,5.0,Yes,"Bakı, Yasamal",No,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,3-4,2
244000,4.0,105.0,5.0,Yes,"Bakı, Binəqədi, 8-ci mikrorayon, metro Azadlıq",No,Yes,No,No,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,3-4,2
164000,2.0,55.0,6.0,Yes,"Bakı, Binəqədi, 7-ci mikrorayon, metro Dərnəgül",No,Yes,Yes,No,No,Yes,Yes,No,No,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes,1-2,1
85000,2.0,45.0,2.0,Yes,Xırdalan,No,Yes,Yes,No,No,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes,1-2,1
250000,3.0,119.0,5.0,Yes,"Bakı, Binəqədi, 9-cu mikrorayon, metro Nəsimi",No,Yes,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,3-4,2
265000,4.0,105.0,3.0,Yes,"Bakı, Binəqədi, 8-ci mikrorayon, metro Azadlıq",No,Yes,No,No,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,3-4,2
88000,2.0,85.0,12.0,Yes,"Bakı, Binəqədi, 8-ci mikrorayon, metro Dərnəgül",No,Yes,No,No,No,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,1-2,1
180000,2.0,79.0,11.0,Yes,"Bakı, Suraxanı, Yeni Günəşli qəs.",No,Yes,No,No,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,1-2,1
268000,3.0,110.0,17.0,Yes,"Bakı, Xətai, metro Həzi Aslanov",Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,3-4,2
254000,2.0,105.0,3.0,Yes,"Bakı, Nizami, metro Qara Qarayev",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,1-2,1
163000,2.0,49.0,10.0,Yes,"Bakı, Yasamal, Yasamal qəs., metro İnşaatçılar",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,1-2,1
243800,3.0,72.0,7.0,Yes,"Bakı, Yasamal, Yasamal qəs.",Yes,Yes,No,No,No,No,Yes,No,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,3-4,2
495000,3.0,162.0,12.0,Yes,"Bakı, Yasamal, Yasamal qəs., metro Elmlər akademiyası",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,3-4,2
350000,3.0,130.0,9.0,Yes,"Bakı, Səbail, Badamdar qəs., metro Elmlər akademiyası",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,3-4,2
415000,3.0,142.0,14.0,Yes,"Bakı, Yasamal, Yasamal qəs., metro Elmlər akademiyası",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,3-4,2
489000,3.0,167.0,9.0,Yes,"Bakı, Nəsimi",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,3-4,2
280000,3.0,130.0,9.0,Yes,"Bakı, Yasamal, Yasamal qəs., metro Elmlər akademiyası",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,3-4,2
439000,4.0,140.0,4.0,Yes,"Bakı, Yasamal, Yasamal qəs., metro Elmlər akademiyası",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,3-4,2
140000,2.0,57.0,14.0,Yes,"Bakı, Suraxanı, Yeni Günəşli qəs.",No,Yes,No,No,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,1-2,1
165000,2.0,52.0,8.0,Yes,"Bakı, Yasamal, Yeni Yasamal qəs., metro İnşaatçılar",Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,1-2,1
62000,2.0,78.0,9.0,No,Xırdalan,Yes,Yes,No,No,No,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,1-2,1
100000,3.0,78.0,9.0,No,Xırdalan,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,3-4,2
137000,1.0,44.3,10.0,No,"Bakı, Yasamal, metro İnşaatçılar",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,1-2,1
850000,4.0,223.0,11.0,Yes,"Bakı, Nəsimi, metro 28 May",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,3-4,2
298000,3.0,144.0,8.0,Yes,"Bakı, Yasamal, Yeni Yasamal qəs., metro İnşaatçılar",Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,3-4,2
650000,4.0,250.0,9.0,Yes,"Bakı, Yasamal, Yasamal qəs., metro Elmlər akademiyası",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,3-4,2
252000,2.0,105.0,3.0,Yes,"Bakı, Nizami, metro Qara Qarayev",Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,1-2,1
94000,2.0,59.0,2.0,Yes,Xırdalan,No,Yes,No,No,No,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes,1-2,1
122000,2.0,65.0,9.0,Yes,Xırdalan,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes,1-2,1
98000,3.0,82.0,5.0,Yes,"Bakı, Abşeron, Masazır",No,Yes,Yes,No,No,Yes,Yes,Yes,No,No,No,Yes,No,Yes,No,Yes,Yes,Yes,3-4,2
142000,3.0,120.0,2.0,Yes,"Bakı, Abşeron, Masazır",Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,3-4,2
206000,3.0,122.0,5.0,Yes,"Sumqayıt, 36-ci məhəllə",No,Yes,No,No,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes,3-4,2
90000,2.0,49.0,4.0,Yes,"Sumqayıt, 2-ci mikrorayon",No,Yes,No,No,No,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,1-2,1
115000,3.0,86.0,5.0,Yes,Xırdalan,Yes,Yes,No,No,No,Yes,Yes,Yes,No,No,Yes,No,No,Yes,Yes,Yes,No,Yes,3-4,2
95000,3.0,65.0,2.0,No,"Bakı, Abşeron, Masazır, metro Avtovağzal",Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,3-4,2
237000,2.0,82.0,14.0,Yes,"Bakı, Binəqədi, Biləcəri qəs., metro Avtovağzal",Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,1-2,1
183000,3.0,105.0,10.0,Yes,Xırdalan,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,No,Yes,No,Yes,3-4,2
155000,1.0,42.0,6.0,Yes,"Bakı, Nərimanov, metro Gənclik",No,Yes,No,Yes,No,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,1-2,1
126000,2.0,65.0,3.0,Yes,Xırdalan,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,1-2,1
164000,2.0,53.4,8.0,No,"Bakı, Nərimanov, metro Ulduz",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,1-2,1
128000,2.0,64.0,8.0,Yes,Xırdalan,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,1-2,1
145800,2.0,63.0,9.0,Yes,"Bakı, Yasamal, Yeni Yasamal qəs., metro İnşaatçılar",Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,1-2,1
140000,3.0,90.0,1.0,Yes,Xırdalan,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,3-4,2
194000,2.0,68.0,3.0,Yes,"Bakı, Nərimanov, Montin qəs., metro Nəriman Nərimanov",No,Yes,No,No,No,Yes,Yes,No,No,Yes,No,No,Yes,Yes,Yes,Yes,No,No,1-2,1
146000,2.0,78.0,2.0,Yes,"Bakı, Abşeron, Masazır",Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,1-2,1
75000,2.0,73.0,5.0,No,"Bakı, Abşeron, Masazır",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,1-2,1
58000,2.0,32.0,17.0,No,Xırdalan,Yes,No,No,Yes,No,Yes,Yes,No,No,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes,1-2,1
350000,3.0,127.0,6.0,Yes,"Bakı, Nizami, metro Qara Qarayev",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,3-4,2
125000,3.0,92.0,6.0,No,"Bakı, Yasamal, metro Elmlər akademiyası",No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,Yes,3-4,2
67000,2.0,44.0,5.0,Yes,"Bakı, Abşeron, Masazır",No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,1-2,1
89000,2.0,56.0,8.0,Yes,"Bakı, Abşeron, Masazır",Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,1-2,1
365000,3.0,107.0,9.0,No,"Bakı, Nərimanov, metro 28 May",Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,3-4,2
165000,3.0,80.0,2.0,Yes,"Bakı, Xətai, Köhnə Günəşli qəs.",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,3-4,2
